,calculated_host_listings_count_entire_homes,calculated_host_listings_count_entire_homes
43250,0,0
43251,1,1
43252,1,1
43253,2,2
43254,2,2
43255,17,17
43256,17,17
43257,17,17
43258,17,17
43259,17,17
43260,17,17
43261,17,17
43262,17,17
43263,17,17
43264,1,1
43265,2,2
43266,1,1
43267,2,2
43268,249,249
43269,267,267
43270,3,3
43271,17,17
43272,17,17
43273,17,17
43274,1,1
43275,1,1
43276,1,1
43277,1,1
43278,0,0
43279,0,0
43280,0,0
43281,249,249
43282,1,1
43283,249,249
43284,1,1
43285,1,1
43286,1,1
43287,1,1
43288,2,2
43289,2,2
43290,3,3
43291,59,59
43292,0,0
43293,1,1
43294,1,1
43295,1,1
43296,0,0
43297,1,1
43298,0,0
43299,267,267
43300,8,8
43301,2,2
43302,59,59
43303,7,7
43304,3,3
43305,59,59
43306,2,2
43307,1,1
43308,1,1
43309,1,1
43310,1,1
43311,1,1
43312,1,1
43313,0,0
43314,1,1
43315,1,1
43316,1,1
43317,1,1
43318,1,1
43319,1,1
43320,9,9
43321,3,3
43322,1,1
43323,1,1
43324,2,2
43325,3,3
43326,0,0
43327,3,3
43328,6,6
43329,1,1
43330,3,3
43331,249,249
43332,0,0
43333,1,1
43334,2,2
43335,1,1
43336,0,0
43337,1,1
43338,23,23
43339,1,1
43340,3,3
43341,1,1
43342,1,1
43343,1,1
43344,1,1
43345,3,3
43346,0,0
43347,1,1
43348,1,1
43349,1,1
43350,3,3
43351,1,1
43352,4,4
43353,3,3
43354,0,0
43355,1,1
43356,1,1
43357,1,1
43358,1,1
43359,1,1
43360,2,2
43361,1,1
43362,2,2
43363,1,1
43364,1,1
43365,1,1
43366,1,1
43367,0,0
43368,0,0
43369,1,1
43370,0,0
43371,1,1
43372,1,1
43373,6,6
43374,2,2
43375,2,2
43376,1,1
43377,1,1
43378,1,1
43379,1,1
43380,1,1
43381,2,2
43382,2,2
43383,1,1
43384,1,1
43385,4,4
43386,1,1
43387,89,89
43388,2,2
43389,6,6
43390,6,6
43391,6,6
43392,3,3
43393,2,2
43394,1,1
43395,0,0
43396,0,0
43397,0,0
43398,1,1
43399,0,0
43400,1,1
43401,2,2
43402,44,44
43403,1,1
43404,2,2
43405,0,0
43406,3,3
43407,2,2
43408,2,2
43409,1,1
43410,0,0
43411,1,1
43412,0,0
43413,1,1
43414,1,1
43415,2,2
43416,68,68
43417,5,5
43418,249,249
43419,1,1
43420,1,1
43421,4,4
43422,1,1
43423,4,4
43424,8,8
43425,1,1
43426,239,239
43427,2,2
43428,93,93
43429,1,1
43430,239,239
43431,239,239
43432,2,2
43433,4,4
43434,4,4
43435,1,1
43436,1,1
43437,1,1
43438,2,2
43439,1,1
43440,6,6
43441,1,1
43442,4,4
43443,1,1
43444,0,0
43445,59,59
43446,1,1
43447,249,249
43448,1,1
43449,1,1
43450,1,1
43451,1,1
43452,8,8
43453,8,8
43454,1,1
43455,3,3
43456,1,1
43457,1,1
43458,1,1
43459,1,1
43460,0,0
43461,1,1
43462,1,1
43463,2,2
43464,2,2
43465,1,1
43466,4,4
43467,4,4
43468,3,3
43469,11,11
43470,59,59
43471,3,3
43472,68,68
43473,1,1
43474,1,1
43475,1,1
43476,3,3
43477,1,1
43478,36,36
43479,1,1
43480,0,0
43481,6,6
43482,1,1
43483,3,3
43484,1,1
43485,6,6
43486,3,3
43487,2,2
43488,36,36
43489,2,2
43490,1,1
43491,6,6
43492,6,6
43493,1,1
43494,0,0
43495,1,1
43496,0,0
43497,1,1
43498,6,6
43499,6,6
43500,6,6
43501,4,4
43502,4,4
43503,4,4
43504,4,4
43505,1,1
43506,3,3
43507,3,3
43508,2,2
43509,5,5
43510,1,1
43511,1,1
43512,2,2
43513,1,1
43514,1,1
43515,1,1
43516,1,1
43517,2,2
43518,1,1
43519,1,1
43520,1,1
43521,0,0
43522,1,1
43523,0,0
43524,5,5
43525,1,1
43526,2,2
43527,1,1
43528,0,0
43529,2,2
43530,0,0
43531,0,0
43532,1,1
43533,1,1
43534,1,1
43535,6,6
43536,2,2
43537,0,0
43538,1,1
43539,1,1
43540,1,1
43541,3,3
43542,2,2
43543,1,1
43544,68,68
43545,0,0
43546,0,0
43547,1,1
43548,1,1
43549,1,1
43550,4,4
43551,8,8
43552,2,2
43553,1,1
43554,1,1
43555,0,0
43556,1,1
43557,1,1
43558,1,1
43559,10,10
43560,1,1
43561,0,0
43562,5,5
43563,2,2
43564,1,1
43565,2,2
43566,1,1
43567,0,0
43568,6,6
43569,6,6
43570,6,6
43571,6,6
43572,6,6
43573,1,1
43574,2,2
43575,0,0
43576,2,2
43577,1,1
43578,1,1
43579,1,1
43580,1,1
43581,1,1
43582,1,1
43583,1,1
43584,3,3
43585,5,5
43586,1,1
43587,1,1
43588,0,0
43589,1,1
43590,2,2
43591,2,2
43592,2,2
43593,1,1
43594,1,1
43595,1,1
43596,267,267
43597,11,11
43598,5,5
43599,0,0
43600,267,267
43601,3,3
43602,267,267
43603,4,4
43604,0,0
43605,0,0
43606,0,0
43607,5,5
43608,2,2
43609,0,0
43610,37,37
43611,37,37
43612,4,4
43613,2,2
43614,1,1
43615,1,1
43616,0,0
43617,2,2
43618,2,2
43619,1,1
43620,1,1
43621,1,1
43622,6,6
43623,37,37
43624,55,55
43625,6,6
43626,1,1
43627,1,1
43628,1,1
43629,0,0
43630,89,89
43631,1,1
43632,44,44
43633,1,1
43634,39,39
43635,1,1
43636,0,0
43637,1,1
43638,1,1
43639,1,1
43640,1,1
43641,4,4
43642,1,1
43643,1,1
43644,2,2
43645,2,2
43646,6,6
43647,0,0
43648,1,1
43649,1,1
43650,6,6
43651,1,1
43652,91,91
43653,91,91
43654,0,0
43655,1,1
43656,1,1
43657,1,1
43658,1,1
43659,2,2
43660,0,0
43661,2,2
43662,2,2
43663,23,23
43664,1,1
43665,1,1
43666,0,0
43667,1,1
43668,0,0
43669,0,0
43670,4,4
43671,3,3
43672,1,1
43673,2,2
43674,1,1
43675,1,1
43676,1,1
43677,1,1
43678,7,7
43679,1,1
43680,1,1
43681,2,2
43682,2,2
43683,6,6
43684,36,36
43685,1,1
43686,2,2
43687,5,5
43688,0,0
43689,0,0
43690,1,1
43691,1,1
43692,1,1
43693,0,0
43694,1,1
43695,1,1
43696,25,25
43697,0,0
43698,1,1
43699,1,1
43700,1,1
43701,1,1
43702,5,5
43703,1,1
43704,7,7
43705,1,1
43706,1,1
43707,1,1
43708,5,5
43709,1,1
43710,1,1
43711,0,0
43712,1,1
43713,8,8
43714,0,0
43715,13,13
43716,2,2
43717,11,11
43718,0,0
43719,17,17
43720,0,0
43721,0,0
43722,0,0
43723,0,0
43724,0,0
43725,1,1
43726,1,1
43727,5,5
43728,5,5
43729,0,0
43730,1,1
43731,36,36
43732,1,1
43733,91,91
43734,2,2
43735,36,36
43736,4,4
43737,2,2
43738,0,0
43739,2,2
43740,1,1
43741,58,58
43742,135,135
43743,5,5
43744,1,1
43745,3,3
43746,5,5
43747,1,1
43748,0,0
43749,0,0
43750,5,5
43751,1,1
43752,0,0
43753,0,0
43754,0,0
43755,1,1
43756,1,1
43757,1,1
43758,1,1
43759,1,1
43760,1,1
43761,10,10
43762,1,1
43763,26,26
43764,0,0
43765,1,1
43766,3,3
43767,0,0
43768,1,1
43769,3,3
43770,87,87
43771,2,2
43772,2,2
43773,0,0
43774,1,1
43775,0,0
43776,0,0
43777,0,0
43778,0,0
43779,1,1
43780,1,1
43781,58,58
43782,3,3
43783,1,1
43784,1,1
43785,2,2
43786,1,1
43787,0,0
43788,0,0
43789,2,2
43790,2,2
43791,5,5
43792,3,3
43793,3,3
43794,3,3
43795,1,1
43796,1,1
43797,1,1
43798,1,1
43799,0,0
43800,2,2
43801,5,5
43802,68,68
43803,59,59
43804,59,59
43805,1,1
43806,1,1
43807,2,2
43808,1,1
43809,2,2
43810,1,1
43811,1,1
43812,3,3
43813,4,4
43814,7,7
43815,1,1
43816,1,1
43817,1,1
43818,2,2
43819,249,249
43820,249,249
43821,25,25
43822,25,25
43823,135,135
43824,1,1
43825,2,2
43826,1,1
43827,3,3
43828,1,1
43829,151,151
43830,1,1
43831,1,1
43832,249,249
43833,1,1
43834,3,3
43835,5,5
43836,1,1
43837,1,1
43838,2,2
43839,1,1
43840,0,0
43841,2,2
43842,3,3
43843,1,1
43844,1,1
43845,1,1
43846,1,1
43847,26,26
43848,26,26
43849,26,26
43850,26,26
43851,11,11
43852,1,1
43853,1,1
43854,26,26
43855,2,2
43856,1,1
43857,3,3
43858,1,1
43859,1,1
43860,1,1
43861,26,26
43862,26,26
43863,2,2
43864,5,5
43865,59,59
43866,1,1
43867,1,1
43868,1,1
43869,2,2
43870,1,1
43871,1,1
43872,1,1
43873,0,0
43874,3,3
43875,3,3
43876,3,3
43877,3,3
43878,1,1
43879,1,1
43880,0,0
43881,0,0
43882,86,86
43883,0,0
43884,36,36
43885,1,1
43886,1,1
43887,22,22
43888,18,18
43889,2,2
43890,1,1
43891,3,3
43892,1,1
43893,2,2
43894,267,267
43895,1,1
43896,1,1
43897,86,86
43898,1,1
43899,267,267
43900,8,8
43901,1,1
43902,1,1
43903,1,1
43904,2,2
43905,8,8
43906,0,0
43907,0,0
43908,0,0
43909,0,0
43910,2,2
43911,0,0
43912,0,0
43913,0,0
43914,1,1
43915,7,7
43916,1,1
43917,1,1
43918,1,1
43919,267,267
43920,1,1
43921,0,0
43922,0,0
43923,1,1
43924,1,1
43925,2,2
43926,2,2
43927,1,1
43928,0,0
43929,0,0
43930,0,0
43931,0,0
43932,0,0
43933,0,0
43934,3,3
43935,2,2
43936,59,59
43937,267,267
43938,0,0
43939,2,2
43940,1,1
43941,2,2
43942,239,239
43943,0,0
43944,0,0
43945,0,0
43946,1,1
43947,3,3
43948,1,1
43949,8,8
43950,1,1
43951,7,7
43952,1,1
43953,0,0
43954,0,0
43955,0,0
43956,0,0
43957,8,8
43958,0,0
43959,4,4
43960,1,1
43961,3,3
43962,1,1
43963,1,1
43964,1,1
43965,3,3
43966,3,3
43967,1,1
43968,1,1
43969,4,4
43970,2,2
43971,0,0
43972,1,1
43973,3,3
43974,1,1
43975,0,0
43976,0,0
43977,1,1
43978,1,1
43979,2,2
43980,2,2
43981,1,1
43982,62,62
43983,5,5
43984,1,1
43985,0,0
43986,0,0
43987,0,0
43988,1,1
43989,1,1
43990,1,1
43991,2,2
43992,2,2
43993,0,0
43994,8,8
43995,2,2
43996,87,87
43997,8,8
43998,17,17
43999,1,1
44000,1,1
44001,2,2
44002,2,2
44003,17,17
44004,1,1
44005,0,0
44006,0,0
44007,0,0
44008,0,0
44009,1,1
44010,1,1
44011,1,1
44012,1,1
44013,1,1
44014,2,2
44015,249,249
44016,37,37
44017,26,26
44018,0,0
44019,0,0
44020,2,2
44021,0,0
44022,1,1
44023,26,26
44024,1,1
44025,135,135
44026,58,58
44027,1,1
44028,1,1
44029,1,1
44030,2,2
44031,50,50
44032,249,249
44033,19,19
44034,7,7
44035,11,11
44036,2,2
44037,1,1
44038,2,2
44039,1,1
44040,135,135
44041,2,2
44042,3,3
44043,1,1
44044,267,267
44045,0,0
44046,2,2
44047,5,5
44048,0,0
44049,0,0
44050,2,2
44051,2,2
44052,267,267
44053,2,2
44054,14,14
44055,2,2
44056,4,4
44057,4,4
44058,1,1
44059,1,1
44060,1,1
44061,1,1
44062,0,0
44063,0,0
44064,1,1
44065,1,1
44066,1,1
44067,3,3
44068,67,67
44069,0,0
44070,2,2
44071,2,2
44072,1,1
44073,4,4
44074,1,1
44075,2,2
44076,0,0
44077,2,2
44078,2,2
44079,3,3
44080,1,1
44081,2,2
44082,25,25
44083,64,64
44084,0,0
44085,10,10
44086,10,10
44087,10,10
44088,10,10
44089,10,10
44090,4,4
44091,1,1
44092,1,1
44093,1,1
44094,1,1
44095,1,1
44096,5,5
44097,1,1
44098,7,7
44099,1,1
44100,1,1
44101,1,1
44102,3,3
44103,2,2
44104,2,2
44105,1,1
44106,67,67
44107,1,1
44108,1,1
44109,1,1
44110,50,50
44111,267,267
44112,1,1
44113,267,267
44114,86,86
44115,0,0
44116,1,1
44117,2,2
44118,0,0
44119,1,1
44120,1,1
44121,1,1
44122,1,1
44123,0,0
44124,86,86
44125,1,1
44126,7,7
44127,3,3
44128,0,0
44129,2,2
44130,1,1
44131,3,3
44132,0,0
44133,1,1
44134,1,1
44135,1,1
44136,1,1
44137,1,1
44138,3,3
44139,5,5
44140,3,3
44141,3,3
44142,1,1
44143,67,67
44144,1,1
44145,17,17
44146,17,17
44147,17,17
44148,0,0
44149,48,48
44150,1,1
44151,1,1
44152,8,8
44153,1,1
44154,17,17
44155,17,17
44156,1,1
44157,4,4
44158,7,7
44159,4,4
44160,2,2
44161,4,4
44162,2,2
44163,1,1
44164,2,2
44165,2,2
44166,23,23
44167,4,4
44168,23,23
44169,13,13
44170,31,31
44171,14,14
44172,1,1
44173,1,1
44174,38,38
44175,1,1
44176,1,1
44177,30,30
44178,239,239
44179,1,1
44180,4,4
44181,4,4
44182,31,31
44183,1,1
44184,0,0
44185,31,31
44186,31,31
44187,23,23
44188,23,23
44189,0,0
44190,1,1
44191,267,267
44192,4,4
44193,1,1
44194,67,67
44195,3,3
44196,1,1
44197,0,0
44198,1,1
44199,31,31
44200,2,2
44201,2,2
44202,1,1
44203,3,3
44204,2,2
44205,1,1
44206,2,2
44207,3,3
44208,1,1
44209,13,13
44210,1,1
44211,1,1
44212,13,13
44213,67,67
44214,1,1
44215,1,1
44216,239,239
44217,0,0
44218,17,17
44219,4,4
44220,4,4
44221,4,4
44222,4,4
44223,3,3
44224,1,1
44225,31,31
44226,2,2
44227,249,249
44228,1,1
44229,1,1
44230,1,1
44231,2,2
44232,8,8
44233,10,10
44234,135,135
44235,2,2
44236,239,239
44237,1,1
44238,55,55
44239,10,10
44240,1,1
44241,0,0
44242,0,0
44243,0,0
44244,5,5
44245,60,60
44246,10,10
44247,0,0
44248,21,21
44249,10,10
44250,0,0
44251,9,9
44252,29,29
44253,1,1
44254,1,1
44255,10,10
44256,1,1
44257,10,10
44258,14,14
44259,10,10
44260,1,1
44261,1,1
44262,1,1
44263,1,1
44264,1,1
44265,1,1
44266,4,4
44267,0,0
44268,1,1
44269,1,1
44270,1,1
44271,3,3
44272,1,1
44273,67,67
44274,3,3
44275,1,1
44276,0,0
44277,9,9
44278,249,249
44279,249,249
44280,6,6
44281,3,3
44282,0,0
44283,0,0
44284,0,0
44285,9,9
44286,0,0
44287,0,0
44288,1,1
44289,9,9
44290,2,2
44291,0,0
44292,0,0
44293,0,0
44294,1,1
44295,0,0
44296,239,239
44297,9,9
44298,9,9
44299,93,93
44300,26,26
44301,4,4
44302,2,2
44303,9,9
44304,23,23
44305,8,8
44306,0,0
44307,239,239
44308,239,239
44309,13,13
44310,1,1
44311,0,0
44312,9,9
44313,249,249
44314,8,8
44315,14,14
44316,1,1
44317,2,2
44318,9,9
44319,2,2
44320,1,1
44321,43,43
44322,9,9
44323,1,1
44324,1,1
44325,1,1
44326,17,17
44327,1,1
44328,17,17
44329,23,23
44330,9,9
44331,2,2
44332,1,1
44333,0,0
44334,0,0
44335,1,1
44336,1,1
44337,87,87
44338,0,0
44339,14,14
44340,0,0
44341,1,1
44342,17,17
44343,1,1
44344,2,2
44345,2,2
44346,2,2
44347,13,13
44348,14,14
44349,43,43
44350,6,6
44351,239,239
44352,14,14
44353,6,6
44354,6,6
44355,1,1
44356,3,3
44357,39,39
44358,26,26
44359,1,1
44360,1,1
44361,0,0
44362,11,11
44363,1,1
44364,1,1
44365,55,55
44366,2,2
44367,7,7
44368,5,5
44369,9,9
44370,1,1
44371,32,32
44372,2,2
44373,1,1
44374,3,3
44375,1,1
44376,3,3
44377,26,26
44378,4,4
44379,3,3
44380,1,1
44381,1,1
44382,3,3
44383,2,2
44384,37,37
44385,87,87
44386,1,1
44387,93,93
44388,9,9
44389,1,1
44390,14,14
44391,2,2
44392,2,2
44393,0,0
44394,3,3
44395,3,3
44396,3,3
44397,3,3
44398,4,4
44399,9,9
44400,4,4
44401,4,4
44402,34,34
44403,4,4
44404,1,1
44405,50,50
44406,50,50
44407,1,1
44408,50,50
44409,0,0
44410,50,50
44411,17,17
44412,33,33
44413,8,8
44414,8,8
44415,1,1
44416,87,87
44417,2,2
44418,8,8
44419,1,1
44420,87,87
44421,1,1
44422,87,87
44423,14,14
44424,112,112
44425,2,2
44426,3,3
44427,17,17
44428,0,0
44429,4,4
44430,8,8
44431,87,87
44432,1,1
44433,1,1
44434,8,8
44435,43,43
44436,17,17
44437,3,3
44438,3,3
44439,17,17
44440,2,2
44441,1,1
44442,8,8
44443,2,2
44444,2,2
44445,1,1
44446,0,0
44447,0,0
44448,14,14
44449,17,17
44450,67,67
44451,89,89
44452,14,14
44453,14,14
44454,60,60
44455,17,17
44456,0,0
44457,9,9
44458,2,2
44459,1,1
44460,1,1
44461,87,87
44462,2,2
44463,2,2
44464,2,2
44465,29,29
44466,2,2
44467,2,2
44468,2,2
44469,9,9
44470,1,1
44471,8,8
44472,8,8
44473,8,8
44474,8,8
44475,1,1
44476,1,1
44477,0,0
44478,8,8
44479,3,3
44480,1,1
44481,0,0
44482,1,1
44483,0,0
44484,3,3
44485,1,1
44486,267,267
44487,0,0
44488,267,267
44489,2,2
44490,14,14
44491,14,14
44492,14,14
44493,17,17
44494,249,249
44495,14,14
44496,17,17
44497,1,1
44498,1,1
44499,2,2
44500,17,17
44501,1,1
44502,17,17
44503,1,1
44504,0,0
44505,1,1
44506,0,0
44507,1,1
44508,14,14
44509,3,3
44510,87,87
44511,249,249
44512,14,14
44513,17,17
44514,2,2
44515,1,1
44516,43,43
44517,1,1
44518,1,1
44519,1,1
44520,0,0
44521,2,2
44522,0,0
44523,0,0
44524,0,0
44525,3,3
44526,38,38
44527,0,0
44528,9,9
44529,62,62
44530,93,93
44531,87,87
44532,87,87
44533,87,87
44534,87,87
44535,1,1
44536,2,2
44537,2,2
44538,3,3
44539,3,3
44540,1,1
44541,1,1
44542,5,5
44543,11,11
44544,1,1
44545,1,1
44546,8,8
44547,8,8
44548,5,5
44549,1,1
44550,14,14
44551,1,1
44552,14,14
44553,1,1
44554,2,2
44555,1,1
44556,1,1
44557,1,1
44558,1,1
44559,26,26
44560,58,58
44561,3,3
44562,1,1
44563,17,17
44564,14,14
44565,14,14
44566,14,14
44567,14,14
44568,2,2
44569,2,2
44570,2,2
44571,3,3
44572,3,3
44573,3,3
44574,1,1
44575,6,6
44576,17,17
44577,17,17
44578,13,13
44579,267,267
44580,23,23
44581,1,1
44582,1,1
44583,23,23
44584,26,26
44585,14,14
44586,8,8
44587,1,1
44588,0,0
44589,0,0
44590,48,48
44591,50,50
44592,50,50
44593,50,50
44594,50,50
44595,50,50
44596,50,50
44597,14,14
44598,14,14
44599,239,239
44600,58,58
44601,249,249
44602,18,18
44603,32,32
44604,50,50
44605,1,1
44606,48,48
44607,249,249
44608,8,8
44609,67,67
44610,0,0
44611,5,5
44612,36,36
44613,2,2
44614,48,48
44615,3,3
44616,2,2
44617,1,1
44618,1,1
44619,1,1
44620,0,0
44621,43,43
44622,0,0
44623,1,1
44624,1,1
44625,1,1
44626,3,3
44627,0,0
44628,239,239
44629,2,2
44630,1,1
44631,267,267
44632,6,6
44633,249,249
44634,32,32
44635,32,32
44636,32,32
44637,67,67
44638,32,32
44639,32,32
44640,32,32
44641,267,267
44642,32,32
44643,6,6
44644,6,6
44645,34,34
44646,21,21
44647,1,1
44648,6,6
44649,6,6
44650,3,3
44651,2,2
44652,10,10
44653,10,10
44654,3,3
44655,112,112
44656,1,1
44657,8,8
44658,1,1
44659,8,8
44660,1,1
44661,10,10
44662,10,10
44663,10,10
44664,1,1
44665,14,14
44666,0,0
44667,0,0
44668,6,6
44669,1,1
44670,6,6
44671,2,2
44672,0,0
44673,8,8
44674,2,2
44675,1,1
44676,8,8
44677,1,1
44678,3,3
44679,1,1
44680,20,20
44681,1,1
44682,1,1
44683,3,3
44684,3,3
44685,3,3
44686,2,2
44687,2,2
44688,1,1
44689,1,1
44690,1,1
44691,1,1
44692,3,3
44693,30,30
44694,3,3
44695,0,0
44696,3,3
44697,0,0
44698,0,0
44699,1,1
44700,1,1
44701,1,1
44702,2,2
44703,1,1
44704,1,1
44705,3,3
44706,2,2
44707,6,6
44708,6,6
44709,0,0
44710,3,3
44711,1,1
44712,5,5
44713,2,2
44714,7,7
44715,7,7
44716,1,1
44717,0,0
44718,6,6
44719,5,5
44720,1,1
44721,3,3
44722,3,3
44723,3,3
44724,2,2
44725,1,1
44726,0,0
44727,1,1
44728,2,2
44729,0,0
44730,0,0
44731,0,0
44732,0,0
44733,1,1
44734,1,1
44735,2,2
44736,0,0
44737,1,1
44738,27,27
44739,1,1
44740,1,1
44741,2,2
44742,1,1
44743,2,2
44744,1,1
44745,1,1
44746,1,1
44747,5,5
44748,1,1
44749,8,8
44750,3,3
44751,0,0
44752,3,3
44753,2,2
44754,2,2
44755,5,5
44756,5,5
44757,5,5
44758,1,1
44759,1,1
44760,15,15
44761,7,7
44762,1,1
44763,4,4
44764,1,1
44765,2,2
44766,6,6
44767,1,1
44768,6,6
44769,1,1
44770,3,3
44771,0,0
44772,1,1
44773,10,10
44774,239,239
44775,1,1
44776,1,1
44777,39,39
44778,3,3
44779,3,3
44780,1,1
44781,1,1
44782,4,4
44783,1,1
44784,2,2
44785,2,2
44786,4,4
44787,4,4
44788,55,55
44789,55,55
44790,3,3
44791,0,0
44792,1,1
44793,3,3
44794,1,1
44795,1,1
44796,0,0
44797,6,6
44798,3,3
44799,2,2
44800,4,4
44801,2,2
44802,4,4
44803,1,1
44804,1,1
44805,9,9
44806,2,2
44807,0,0
44808,0,0
44809,2,2
44810,1,1
44811,10,10
44812,1,1
44813,267,267
44814,1,1
44815,2,2
44816,2,2
44817,21,21
44818,1,1
44819,6,6
44820,1,1
44821,5,5
44822,0,0
44823,14,14
44824,4,4
44825,1,1
44826,4,4
44827,0,0
44828,10,10
44829,1,1
44830,4,4
44831,1,1
44832,62,62
44833,13,13
44834,8,8
44835,8,8
44836,8,8
44837,4,4
44838,2,2
44839,2,2
44840,3,3
44841,0,0
44842,1,1
44843,0,0
44844,0,0
44845,0,0
44846,0,0
44847,0,0
44848,1,1
44849,1,1
44850,0,0
44851,5,5
44852,1,1
44853,1,1
44854,2,2
44855,1,1
44856,3,3
44857,2,2
44858,3,3
44859,3,3
44860,2,2
44861,1,1
44862,1,1
44863,3,3
44864,1,1
44865,1,1
44866,1,1
44867,1,1
44868,1,1
44869,2,2
44870,1,1
44871,1,1
44872,1,1
44873,8,8
44874,21,21
44875,2,2
44876,2,2
44877,2,2
44878,1,1
44879,2,2
44880,249,249
44881,2,2
44882,7,7
44883,1,1
44884,5,5
44885,1,1
44886,1,1
44887,2,2
44888,1,1
44889,1,1
44890,1,1
44891,2,2
44892,1,1
44893,4,4
44894,1,1
44895,1,1
44896,1,1
44897,6,6
44898,1,1
44899,17,17
44900,2,2
44901,64,64
44902,2,2
44903,64,64
44904,58,58
44905,58,58
44906,6,6
44907,1,1
44908,0,0
44909,1,1
44910,2,2
44911,1,1
44912,2,2
44913,2,2
44914,0,0
44915,1,1
44916,1,1
44917,1,1
44918,1,1
44919,1,1
44920,1,1
44921,1,1
44922,2,2
44923,1,1
44924,1,1
44925,1,1
44926,1,1
44927,1,1
44928,1,1
44929,1,1
44930,2,2
44931,2,2
44932,1,1
44933,0,0
44934,7,7
44935,1,1
44936,4,4
44937,4,4
44938,1,1
44939,239,239
44940,239,239
44941,239,239
44942,239,239
44943,7,7
44944,2,2
44945,0,0
44946,0,0
44947,1,1
44948,1,1
44949,1,1
44950,1,1
44951,2,2
44952,1,1
44953,5,5
44954,29,29
44955,135,135
44956,1,1
44957,3,3
44958,1,1
44959,239,239
44960,1,1
44961,8,8
44962,7,7
44963,3,3
44964,0,0
44965,1,1
44966,91,91
44967,2,2
44968,2,2
44969,1,1
44970,1,1
44971,5,5
44972,1,1
44973,0,0
44974,4,4
44975,1,1
44976,1,1
44977,1,1
44978,1,1
44979,2,2
44980,27,27
44981,1,1
44982,6,6
44983,4,4
44984,9,9
44985,0,0
44986,1,1
44987,2,2
44988,2,2
44989,1,1
44990,1,1
44991,2,2
44992,0,0
44993,1,1
44994,0,0
44995,2,2
44996,2,2
44997,8,8
44998,2,2
44999,1,1
45000,56,56
45001,0,0
45002,1,1
45003,1,1
45004,2,2
45005,0,0
45006,0,0
45007,1,1
45008,1,1
45009,1,1
45010,1,1
45011,267,267
45012,0,0
45013,2,2
45014,10,10
45015,1,1
45016,0,0
45017,19,19
45018,1,1
45019,0,0
45020,267,267
45021,1,1
45022,2,2
45023,2,2
45024,2,2
45025,2,2
45026,2,2
45027,1,1
45028,2,2
45029,2,2
45030,27,27
45031,27,27
45032,1,1
45033,1,1
45034,9,9
45035,1,1
45036,27,27
45037,1,1
45038,1,1
45039,5,5
45040,5,5
45041,5,5
45042,4,4
45043,1,1
45044,4,4
45045,4,4
45046,4,4
45047,1,1
45048,2,2
45049,1,1
45050,1,1
45051,1,1
45052,27,27
45053,1,1
45054,4,4
45055,2,2
45056,8,8
45057,1,1
45058,4,4
45059,2,2
45060,1,1
45061,1,1
45062,2,2
45063,2,2
45064,2,2
45065,3,3
45066,1,1
45067,1,1
45068,1,1
45069,4,4
45070,4,4
45071,4,4
45072,1,1
45073,8,8
45074,5,5
45075,5,5
45076,3,3
45077,1,1
45078,1,1
45079,4,4
45080,1,1
45081,1,1
45082,267,267
45083,5,5
45084,1,1
45085,5,5
45086,2,2
45087,1,1
45088,6,6
45089,2,2
45090,10,10
45091,1,1
45092,3,3
45093,4,4
45094,0,0
45095,7,7
45096,0,0
45097,3,3
45098,1,1
45099,7,7
45100,7,7
45101,1,1
45102,7,7
45103,4,4
45104,0,0
45105,10,10
45106,2,2
45107,4,4
45108,1,1
45109,2,2
45110,1,1
45111,1,1
45112,1,1
45113,25,25
45114,25,25
45115,1,1
45116,19,19
45117,44,44
45118,1,1
45119,27,27
45120,1,1
45121,27,27
45122,1,1
45123,1,1
45124,1,1
45125,2,2
45126,2,2
45127,8,8
45128,1,1
45129,6,6
45130,1,1
45131,1,1
45132,58,58
45133,58,58
45134,0,0
45135,4,4
45136,1,1
45137,5,5
45138,1,1
45139,2,2
45140,1,1
45141,4,4
45142,1,1
45143,4,4
45144,1,1
45145,1,1
45146,1,1
45147,36,36
45148,4,4
45149,1,1
45150,1,1
45151,8,8
45152,1,1
45153,0,0
45154,1,1
45155,3,3
45156,1,1
45157,2,2
45158,2,2
45159,0,0
45160,2,2
45161,1,1
45162,1,1
45163,30,30
45164,1,1
45165,1,1
45166,0,0
45167,0,0
45168,2,2
45169,1,1
45170,2,2
45171,21,21
45172,2,2
45173,4,4
45174,1,1
45175,0,0
45176,0,0
45177,1,1
45178,1,1
45179,1,1
45180,1,1
45181,0,0
45182,3,3
45183,1,1
45184,1,1
45185,87,87
45186,87,87
45187,1,1
45188,112,112
45189,3,3
45190,0,0
45191,0,0
45192,0,0
45193,1,1
45194,1,1
45195,30,30
45196,3,3
45197,22,22
45198,0,0
45199,0,0
45200,0,0
45201,0,0
45202,1,1
45203,1,1
45204,0,0
45205,0,0
45206,0,0
45207,1,1
45208,2,2
45209,3,3
45210,1,1
45211,13,13
45212,0,0
45213,1,1
45214,0,0
45215,0,0
45216,0,0
45217,0,0
45218,0,0
45219,0,0
45220,0,0
45221,0,0
45222,89,89
45223,1,1
45224,7,7
45225,7,7
45226,2,2
45227,249,249
45228,1,1
45229,0,0
45230,7,7
45231,1,1
45232,1,1
45233,7,7
45234,1,1
45235,1,1
45236,1,1
45237,0,0
45238,0,0
45239,0,0
45240,56,56
45241,1,1
45242,1,1
45243,30,30
45244,3,3
